order_id,user_id,status,gender,created_at,returned_at,shipped_at,delivered_at,num_of_item,order_total,avg_item_price,unique_categories,unique_brands,order_month,order_year,order_day_of_week,days_to_ship,days_to_deliver,days_to_return
24320,19529,Processing,M,2025-05-30 16:15:00+00:00,,,,1,49.450000762939446,49.450000762939446,1,1,5,2025,6,,,
45190,36175,Complete,F,2025-05-30 16:14:47.899751+00:00,,2025-05-31 23:29:47.899751+00:00,2025-06-02 03:49:47.899751+00:00,4,136.32999849319458,34.082499623298645,4,4,5,2025,6,1,2,
80364,64445,Complete,M,2025-05-30 16:14:45.863058+00:00,,2025-05-31 10:07:45.863058+00:00,2025-06-02 09:42:45.863058+00:00,1,62.0,62.0,1,1,5,2025,6,1,2,
76268,61125,Cancelled,F,2025-05-30 16:12:04.283200+00:00,,,,1,29.0,29.0,1,1,5,2025,6,,,
99154,79356,Complete,F,2025-05-30 16:11:00+00:00,,2025-06-01 18:00:00+00:00,2025-06-02 22:28:00+00:00,1,31.0,31.0,1,1,5,2025,6,2,1,
122717,98393,Returned,F,2025-05-30 16:10:00+00:00,2025-06-01 09:20:00+00:00,2025-05-31 12:34:00+00:00,2025-06-01 05:16:00+00:00,1,123.61000061035156,123.61000061035156,1,1,5,2025,6,1,1,2
38109,30513,Complete,M,2025-05-30 16:08:34.256151+00:00,,2025-06-02 00:23:34.256151+00:00,2025-06-02 22:11:34.256151+00:00,2,108.95000076293945,54.47500038146973,2,2,5,2025,6,3,0,
89974,72070,Cancelled,F,2025-05-30 16:08:00+00:00,,,,1,39.9900016784668,39.9900016784668,1,1,5,2025,6,,,
7390,5994,Complete,F,2025-05-30 16:07:58.607909+00:00,,2025-06-02 15:31:58.607909+00:00,2025-06-07 01:46:58.607909+00:00,1,70.0,70.0,1,1,5,2025,6,3,5,
7389,5994,Shipped,F,2025-05-30 16:07:58.607909+00:00,,2025-06-02 06:03:58.607909+00:00,,1,118.0,118.0,1,1,5,2025,6,3,,
105813,84790,Complete,M,2025-05-30 16:07:00+00:00,,2025-05-31 03:53:00+00:00,2025-06-01 11:03:00+00:00,1,36.119998931884766,36.119998931884766,1,1,5,2025,6,1,1,
18556,14927,Shipped,M,2025-05-30 16:06:00+00:00,,2025-06-02 07:38:00+00:00,,1,29.989999771118164,29.989999771118164,1,1,5,2025,6,3,,
122685,98366,Processing,F,2025-05-30 16:02:51.449833+00:00,,,,1,31.950000762939453,31.950000762939453,1,1,5,2025,6,,,
90164,72225,Returned,F,2025-05-30 16:01:22.657653+00:00,2025-06-02 18:08:22.657653+00:00,2025-05-30 17:08:22.657653+00:00,2025-06-01 11:47:22.657653+00:00,1,164.0,164.0,1,1,5,2025,6,0,2,3
97219,77843,Returned,M,2025-05-30 16:00:33.867875+00:00,2025-06-06 21:06:33.867875+00:00,2025-06-01 03:52:33.867875+00:00,2025-06-04 20:25:33.867875+00:00,1,29.319999694824215,29.319999694824215,1,1,5,2025,6,2,3,7
40680,32592,Complete,M,2025-05-30 15:58:00+00:00,,2025-06-01 11:52:00+00:00,2025-06-05 08:28:00+00:00,1,108.0,108.0,1,1,5,2025,6,2,4,
123984,99427,Shipped,F,2025-05-30 15:57:04.166890+00:00,,2025-05-31 14:45:04.166890+00:00,,1,25.0,25.0,1,1,5,2025,6,1,,
57831,46312,Cancelled,F,2025-05-30 15:57:02.772155+00:00,,,,1,68.6500015258789,68.6500015258789,1,1,5,2025,6,,,
121069,97128,Complete,M,2025-05-30 15:56:36.650568+00:00,,2025-05-31 09:34:36.650568+00:00,2025-06-01 06:30:36.650568+00:00,3,89.86999893188477,29.956666310628254,3,3,5,2025,6,1,1,
121068,97128,Complete,M,2025-05-30 15:56:36.650568+00:00,,2025-05-31 07:04:36.650568+00:00,2025-06-04 21:49:36.650568+00:00,1,25.0,25.0,1,1,5,2025,6,1,4,
40287,32280,Complete,M,2025-05-30 15:54:56.608124+00:00,,2025-05-30 19:08:56.608124+00:00,2025-06-02 23:27:56.608124+00:00,1,35.0,35.0,1,1,5,2025,6,0,3,
18428,14830,Shipped,F,2025-05-30 15:54:04.775370+00:00,,2025-06-01 07:58:04.775370+00:00,,1,129.99000549316406,129.99000549316406,1,1,5,2025,6,2,,
83505,66992,Shipped,F,2025-05-30 15:54:00+00:00,,2025-05-31 17:54:00+00:00,,4,151.8900032043457,37.972500801086426,4,4,5,2025,6,1,,
118889,95321,Processing,M,2025-05-30 15:54:00+00:00,,,,1,5.949999809265137,5.949999809265137,1,1,5,2025,6,,,
19643,15789,Complete,F,2025-05-30 15:52:17.397729+00:00,,2025-05-31 21:53:17.397729+00:00,2025-05-31 23:46:17.397729+00:00,1,89.0,89.0,1,1,5,2025,6,1,0,
532,400,Complete,F,2025-05-30 15:51:00+00:00,,2025-06-01 00:03:00+00:00,2025-06-05 09:17:00+00:00,1,6.989999771118164,6.989999771118164,1,1,5,2025,6,2,4,
92295,73930,Shipped,M,2025-05-30 15:48:43.714726+00:00,,2025-06-01 19:44:43.714726+00:00,,1,33.97999954223633,33.97999954223633,1,1,5,2025,6,2,,
46258,36992,Shipped,F,2025-05-30 15:47:58.536433+00:00,,2025-05-31 07:57:58.536433+00:00,,1,65.0,65.0,1,1,5,2025,6,1,,
46257,36992,Processing,F,2025-05-30 15:47:58.536433+00:00,,,,1,68.0,68.0,1,1,5,2025,6,,,
46259,36992,Shipped,F,2025-05-30 15:47:58.536433+00:00,,2025-06-02 05:46:58.536433+00:00,,3,81.36000347137451,27.120001157124836,3,3,5,2025,6,3,,
85218,68343,Shipped,F,2025-05-30 15:47:34.322786+00:00,,2025-06-02 08:33:34.322786+00:00,,2,105.89999961853027,52.94999980926514,2,2,5,2025,6,3,,
85217,68343,Complete,F,2025-05-30 15:47:34.322786+00:00,,2025-05-31 09:19:34.322786+00:00,2025-06-01 23:31:34.322786+00:00,2,166.5,83.25,2,2,5,2025,6,1,1,
23490,18872,Processing,M,2025-05-30 15:47:00+00:00,,,,1,24.989999771118164,24.989999771118164,1,1,5,2025,6,,,
58765,47052,Returned,M,2025-05-30 15:46:12.420397+00:00,2025-06-06 17:50:12.420397+00:00,2025-06-01 17:34:12.420397+00:00,2025-06-05 00:38:12.420397+00:00,1,59.450000762939446,59.450000762939446,1,1,5,2025,6,2,4,7
60723,48671,Shipped,M,2025-05-30 15:45:32.507249+00:00,,2025-05-31 14:59:32.507249+00:00,,2,115.0,57.5,2,2,5,2025,6,1,,
70298,56355,Processing,M,2025-05-30 15:45:06.334326+00:00,,,,1,45.0,45.0,1,1,5,2025,6,,,
51281,41005,Complete,F,2025-05-30 15:44:00+00:00,,2025-05-30 22:07:00+00:00,2025-06-01 08:14:00+00:00,3,93.41000175476074,31.136667251586914,3,3,5,2025,6,0,2,
31539,25251,Shipped,F,2025-05-30 15:42:00+00:00,,2025-06-02 05:06:00+00:00,,4,162.98999786376953,40.74749946594238,3,4,5,2025,6,3,,
7108,5785,Complete,F,2025-05-30 15:41:00+00:00,,2025-06-01 05:12:00+00:00,2025-06-04 17:32:00+00:00,1,34.0,34.0,1,1,5,2025,6,2,3,
80698,64738,Returned,F,2025-05-30 15:37:00+00:00,2025-06-04 16:42:00+00:00,2025-06-02 07:53:00+00:00,2025-06-04 04:56:00+00:00,1,98.0,98.0,1,1,5,2025,6,3,2,5
66403,53271,Shipped,M,2025-05-30 15:37:00+00:00,,2025-06-01 04:57:00+00:00,,2,162.45000076293945,81.22500038146973,2,2,5,2025,6,2,,
13007,10529,Complete,M,2025-05-30 15:37:00+00:00,,2025-06-02 03:08:00+00:00,2025-06-05 09:36:00+00:00,2,101.18999862670898,50.59499931335449,2,2,5,2025,6,3,3,
115540,92646,Returned,F,2025-05-30 15:37:00+00:00,2025-06-06 03:46:00+00:00,2025-05-31 14:28:00+00:00,2025-06-04 01:36:00+00:00,2,64.98999977111816,32.49499988555908,2,2,5,2025,6,1,4,7
3777,3072,Shipped,M,2025-05-30 15:36:00+00:00,,2025-05-31 04:57:00+00:00,,2,61.80000019073486,30.90000009536743,2,2,5,2025,6,1,,
105723,84710,Shipped,M,2025-05-30 15:34:00+00:00,,2025-05-31 20:15:00+00:00,,1,15.489999771118164,15.489999771118164,1,1,5,2025,6,1,,
78192,62691,Processing,F,2025-05-30 15:33:23.582375+00:00,,,,2,62.95000076293945,31.475000381469727,2,2,5,2025,6,,,
78190,62691,Shipped,F,2025-05-30 15:33:23.582375+00:00,,2025-06-02 10:35:23.582375+00:00,,1,40.77999877929688,40.77999877929688,1,1,5,2025,6,3,,
14838,11955,Processing,F,2025-05-30 15:33:00+00:00,,,,1,15.0,15.0,1,1,5,2025,6,,,
43949,35186,Complete,F,2025-05-30 15:32:00+00:00,,2025-06-02 08:45:00+00:00,2025-06-03 21:25:00+00:00,1,12.949999809265137,12.949999809265137,1,1,5,2025,6,3,1,
20776,16730,Shipped,M,2025-05-30 15:31:29.633645+00:00,,2025-06-02 08:06:29.633645+00:00,,1,13.489999771118164,13.489999771118164,1,1,5,2025,6,3,,
10149,8195,Processing,M,2025-05-30 15:30:31.206124+00:00,,,,4,127.75000286102295,31.937500715255737,3,4,5,2025,6,,,
47953,38350,Processing,F,2025-05-30 15:27:17.016569+00:00,,,,1,68.94999694824219,68.94999694824219,1,1,5,2025,6,,,
89384,71587,Cancelled,M,2025-05-30 15:26:14.929310+00:00,,,,1,25.0,25.0,1,1,5,2025,6,,,
34877,27930,Shipped,F,2025-05-30 15:26:00+00:00,,2025-05-31 08:00:00+00:00,,1,27.0,27.0,1,1,5,2025,6,1,,
6901,5614,Complete,F,2025-05-30 15:23:53.146297+00:00,,2025-05-31 13:37:53.146297+00:00,2025-06-04 16:46:53.146297+00:00,4,129.63000297546387,32.40750074386597,4,4,5,2025,6,1,4,
21061,16970,Returned,F,2025-05-30 15:21:32.715289+00:00,2025-06-02 15:40:32.715289+00:00,2025-06-01 10:44:32.715289+00:00,2025-06-01 20:50:32.715289+00:00,4,195.5900001525879,48.89750003814697,4,4,5,2025,6,2,0,3
49280,39430,Processing,F,2025-05-30 15:21:00+00:00,,,,4,125.89000034332275,31.47250008583069,4,4,5,2025,6,,,
106197,85076,Shipped,M,2025-05-30 15:20:00+00:00,,2025-05-30 22:57:00+00:00,,1,19.989999771118164,19.989999771118164,1,1,5,2025,6,0,,
108453,86869,Returned,F,2025-05-30 15:19:27.737349+00:00,2025-06-03 08:17:27.737349+00:00,2025-06-01 17:27:27.737349+00:00,2025-06-02 17:24:27.737349+00:00,1,128.0,128.0,1,1,5,2025,6,2,1,4
93021,74507,Cancelled,M,2025-05-30 15:19:00+00:00,,,,1,220.0,220.0,1,1,5,2025,6,,,
27914,22374,Complete,M,2025-05-30 15:18:47.443360+00:00,,2025-05-30 21:01:47.443360+00:00,2025-06-03 15:10:47.443360+00:00,2,109.9799976348877,54.98999881744385,2,2,5,2025,6,0,4,
47262,37817,Complete,M,2025-05-30 15:18:09.675723+00:00,,2025-05-30 23:18:09.675723+00:00,2025-06-04 21:36:09.675723+00:00,1,25.350000381469727,25.350000381469727,1,1,5,2025,6,0,5,
8158,6608,Returned,F,2025-05-30 15:18:07.200002+00:00,2025-06-03 00:27:07.200002+00:00,2025-05-31 02:35:07.200002+00:00,2025-06-02 02:56:07.200002+00:00,1,32.970001220703125,32.970001220703125,1,1,5,2025,6,1,2,4
35385,28359,Shipped,M,2025-05-30 15:18:00+00:00,,2025-05-31 19:16:00+00:00,,1,34.29999923706055,34.29999923706055,1,1,5,2025,6,1,,
96774,77494,Complete,M,2025-05-30 15:12:29.336791+00:00,,2025-06-01 01:10:29.336791+00:00,2025-06-02 15:19:29.336791+00:00,1,96.0,96.0,1,1,5,2025,6,2,1,
59262,47477,Shipped,M,2025-05-30 15:12:17.861151+00:00,,2025-05-31 08:22:17.861151+00:00,,1,39.5,39.5,1,1,5,2025,6,1,,
59260,47477,Shipped,M,2025-05-30 15:12:17.861151+00:00,,2025-06-01 05:38:17.861151+00:00,,2,133.60000038146973,66.80000019073486,2,2,5,2025,6,2,,
59259,47477,Shipped,M,2025-05-30 15:12:17.861151+00:00,,2025-06-01 15:20:17.861151+00:00,,1,24.989999771118164,24.989999771118164,1,1,5,2025,6,2,,
59261,47477,Complete,M,2025-05-30 15:12:17.861151+00:00,,2025-05-30 22:24:17.861151+00:00,2025-05-31 08:47:17.861151+00:00,1,119.98999786376952,119.98999786376952,1,1,5,2025,6,0,1,
57732,46239,Complete,M,2025-05-30 15:09:01.722059+00:00,,2025-05-30 19:11:01.722059+00:00,2025-06-03 16:05:01.722059+00:00,1,68.5999984741211,68.5999984741211,1,1,5,2025,6,0,4,
60946,48839,Processing,F,2025-05-30 15:06:34.498845+00:00,,,,1,19.569999694824215,19.569999694824215,1,1,5,2025,6,,,
14542,11707,Returned,M,2025-05-30 15:05:22.963053+00:00,2025-06-06 21:55:22.963053+00:00,2025-06-02 13:26:22.963053+00:00,2025-06-05 04:39:22.963053+00:00,1,25.0,25.0,1,1,5,2025,6,3,3,7
14541,11707,Shipped,M,2025-05-30 15:05:22.963053+00:00,,2025-06-01 06:49:22.963053+00:00,,1,40.130001068115234,40.130001068115234,1,1,5,2025,6,2,,
1337,1076,Complete,M,2025-05-30 15:04:00+00:00,,2025-06-01 21:18:00+00:00,2025-06-04 03:38:00+00:00,1,18.809999465942383,18.809999465942383,1,1,5,2025,6,2,3,
6394,5218,Cancelled,M,2025-05-30 15:04:00+00:00,,,,2,87.0,43.5,2,2,5,2025,6,,,
95578,76501,Returned,F,2025-05-30 15:03:16.536598+00:00,2025-06-07 00:59:16.536598+00:00,2025-06-02 06:49:16.536598+00:00,2025-06-05 18:57:16.536598+00:00,4,96.71000099182129,24.177500247955322,4,4,5,2025,6,3,3,8
111534,89441,Shipped,F,2025-05-30 15:02:00.459879+00:00,,2025-05-31 16:05:00.459879+00:00,,1,15.770000457763672,15.770000457763672,1,1,5,2025,6,1,,
111533,89441,Processing,F,2025-05-30 15:02:00.459879+00:00,,,,1,44.970001220703125,44.970001220703125,1,1,5,2025,6,,,
111532,89441,Processing,F,2025-05-30 15:02:00.459879+00:00,,,,2,40.0,20.0,2,2,5,2025,6,,,
111535,89441,Cancelled,F,2025-05-30 15:02:00.459879+00:00,,,,2,185.95000076293945,92.97500038146973,2,2,5,2025,6,,,
113024,90667,Complete,F,2025-05-30 15:01:15.727042+00:00,,2025-06-01 04:32:15.727042+00:00,2025-06-04 10:39:15.727042+00:00,1,45.0,45.0,1,1,5,2025,6,2,3,
91221,73058,Shipped,F,2025-05-30 15:01:00+00:00,,2025-05-30 19:44:00+00:00,,1,27.299999237060547,27.299999237060547,1,1,5,2025,6,0,,
98850,79122,Cancelled,M,2025-05-30 15:01:00+00:00,,,,2,49.989999771118164,24.994999885559082,2,2,5,2025,6,,,
42396,33969,Cancelled,M,2025-05-30 15:00:18.748659+00:00,,,,1,16.950000762939453,16.950000762939453,1,1,5,2025,6,,,
92765,74302,Returned,M,2025-05-30 15:00:00+00:00,2025-06-04 23:53:00+00:00,2025-05-31 09:38:00+00:00,2025-06-02 17:31:00+00:00,4,237.48999786376953,59.37249946594238,4,4,5,2025,6,1,2,5
112742,90418,Processing,M,2025-05-30 14:59:00+00:00,,,,1,29.989999771118164,29.989999771118164,1,1,5,2025,6,,,
43534,34875,Complete,M,2025-05-30 14:58:00+00:00,,2025-05-30 21:11:00+00:00,2025-06-01 22:35:00+00:00,2,72.98000144958496,36.49000072479248,2,2,5,2025,6,0,2,
43414,34779,Cancelled,F,2025-05-30 14:57:29.951379+00:00,,,,1,91.16000366210936,91.16000366210936,1,1,5,2025,6,,,
65241,52297,Shipped,M,2025-05-30 14:56:16.334497+00:00,,2025-06-01 19:13:16.334497+00:00,,1,17.989999771118164,17.989999771118164,1,1,5,2025,6,2,,
65240,52297,Cancelled,M,2025-05-30 14:56:16.334497+00:00,,,,1,45.02000045776367,45.02000045776367,1,1,5,2025,6,,,
32686,26168,Complete,F,2025-05-30 14:55:00+00:00,,2025-06-01 18:15:00+00:00,2025-06-05 22:11:00+00:00,1,99.0,99.0,1,1,5,2025,6,2,4,
119810,96061,Shipped,F,2025-05-30 14:53:00+00:00,,2025-05-31 05:26:00+00:00,,1,15.949999809265137,15.949999809265137,1,1,5,2025,6,1,,
22830,18364,Processing,F,2025-05-30 14:52:51.774138+00:00,,,,1,12.199999809265137,12.199999809265137,1,1,5,2025,6,,,
97795,78290,Cancelled,M,2025-05-30 14:52:39.681926+00:00,,,,1,29.989999771118164,29.989999771118164,1,1,5,2025,6,,,
97794,78290,Shipped,M,2025-05-30 14:52:39.681926+00:00,,2025-06-02 06:55:39.681926+00:00,,1,89.98999786376953,89.98999786376953,1,1,5,2025,6,3,,
97792,78290,Returned,M,2025-05-30 14:52:39.681926+00:00,2025-06-08 02:54:39.681926+00:00,2025-06-01 09:09:39.681926+00:00,2025-06-06 00:59:39.681926+00:00,1,78.75,78.75,1,1,5,2025,6,2,5,9
97793,78290,Returned,M,2025-05-30 14:52:39.681926+00:00,2025-06-03 01:03:39.681926+00:00,2025-06-01 00:41:39.681926+00:00,2025-06-01 00:48:39.681926+00:00,1,59.9900016784668,59.9900016784668,1,1,5,2025,6,2,0,4
97427,77996,Shipped,M,2025-05-30 14:52:35.801528+00:00,,2025-06-01 13:29:35.801528+00:00,,3,137.1300048828125,45.710001627604164,3,3,5,2025,6,2,,
97426,77996,Complete,M,2025-05-30 14:52:35.801528+00:00,,2025-05-31 06:33:35.801528+00:00,2025-06-02 23:37:35.801528+00:00,1,55.0,55.0,1,1,5,2025,6,1,2,
97428,77996,Processing,M,2025-05-30 14:52:35.801528+00:00,,,,2,117.17999649047852,58.58999824523926,2,2,5,2025,6,,,
26692,21444,Shipped,M,2025-05-30 14:51:00+00:00,,2025-06-02 07:22:00+00:00,,3,229.63000106811523,76.54333368937174,2,3,5,2025,6,3,,
79258,63544,Processing,M,2025-05-30 14:49:34.652032+00:00,,,,1,41.959999084472656,41.959999084472656,1,1,5,2025,6,,,
94741,75858,Complete,M,2025-05-30 14:49:00+00:00,,2025-05-30 23:24:00+00:00,2025-06-02 00:22:00+00:00,2,151.5,75.75,2,2,5,2025,6,0,3,
6636,5411,Shipped,F,2025-05-30 14:48:50.319576+00:00,,2025-05-31 04:54:50.319576+00:00,,1,84.0,84.0,1,1,5,2025,6,1,,
6635,5411,Complete,F,2025-05-30 14:48:50.319576+00:00,,2025-06-01 01:48:50.319576+00:00,2025-06-05 10:48:50.319576+00:00,2,164.0,82.0,2,2,5,2025,6,2,4,
38135,30534,Complete,F,2025-05-30 14:46:34.529725+00:00,,2025-06-02 13:00:34.529725+00:00,2025-06-02 19:27:34.529725+00:00,1,4.989999771118164,4.989999771118164,1,1,5,2025,6,3,0,
38136,30534,Cancelled,F,2025-05-30 14:46:34.529725+00:00,,,,1,29.739999771118164,29.739999771118164,1,1,5,2025,6,,,
38133,30534,Complete,F,2025-05-30 14:46:34.529725+00:00,,2025-05-31 10:11:34.529725+00:00,2025-06-04 08:05:34.529725+00:00,2,171.0,85.5,2,2,5,2025,6,1,4,
9432,7601,Processing,M,2025-05-30 14:45:20.620297+00:00,,,,1,72.94999694824217,72.94999694824217,1,1,5,2025,6,,,
9430,7601,Complete,M,2025-05-30 14:45:20.620297+00:00,,2025-05-30 18:30:20.620297+00:00,2025-05-31 03:01:20.620297+00:00,1,36.9900016784668,36.9900016784668,1,1,5,2025,6,0,1,
46063,36852,Shipped,F,2025-05-30 14:44:00+00:00,,2025-06-01 23:34:00+00:00,,1,18.0,18.0,1,1,5,2025,6,2,,
46062,36852,Shipped,F,2025-05-30 14:44:00+00:00,,2025-06-01 11:57:00+00:00,,1,39.5099983215332,39.5099983215332,1,1,5,2025,6,2,,
47365,37896,Shipped,F,2025-05-30 14:44:00+00:00,,2025-06-01 16:00:00+00:00,,1,6.75,6.75,1,1,5,2025,6,2,,
36467,29199,Complete,M,2025-05-30 14:43:17.550785+00:00,,2025-06-01 21:42:17.550785+00:00,2025-06-02 07:56:17.550785+00:00,1,30.200000762939453,30.200000762939453,1,1,5,2025,6,2,1,
73256,58710,Cancelled,F,2025-05-30 14:40:34.965435+00:00,,,,2,317.0,158.5,2,2,5,2025,6,,,
95465,76416,Processing,M,2025-05-30 14:40:15.535831+00:00,,,,1,20.8799991607666,20.8799991607666,1,1,5,2025,6,,,
95466,76416,Processing,M,2025-05-30 14:40:15.535831+00:00,,,,1,38.9900016784668,38.9900016784668,1,1,5,2025,6,,,
55127,44142,Shipped,F,2025-05-30 14:37:00+00:00,,2025-05-31 23:49:00+00:00,,1,28.989999771118164,28.989999771118164,1,1,5,2025,6,1,,
114530,91841,Cancelled,M,2025-05-30 14:36:30.243086+00:00,,,,1,65.0,65.0,1,1,5,2025,6,,,
13177,10655,Processing,M,2025-05-30 14:36:00+00:00,,,,3,492.48000717163086,164.1600023905436,3,3,5,2025,6,,,
26886,21609,Complete,M,2025-05-30 14:35:00+00:00,,2025-05-31 09:36:00+00:00,2025-05-31 20:34:00+00:00,4,191.5,47.875,2,4,5,2025,6,1,0,
88257,70693,Cancelled,M,2025-05-30 14:32:00+00:00,,,,1,55.0,55.0,1,1,5,2025,6,,,
98198,78617,Complete,F,2025-05-30 14:31:43.822974+00:00,,2025-05-31 13:19:43.822974+00:00,2025-06-03 02:31:43.822974+00:00,1,49.93999862670898,49.93999862670898,1,1,5,2025,6,1,3,
19411,15605,Complete,F,2025-05-30 14:30:14.955986+00:00,,2025-06-02 05:53:14.955986+00:00,2025-06-04 23:07:14.955986+00:00,1,15.0,15.0,1,1,5,2025,6,3,2,
78738,63148,Complete,M,2025-05-30 14:30:00+00:00,,2025-05-31 09:48:00+00:00,2025-06-03 10:45:00+00:00,1,129.99000549316406,129.99000549316406,1,1,5,2025,6,1,3,
102709,82234,Shipped,M,2025-05-30 14:27:28.788065+00:00,,2025-06-02 11:27:28.788065+00:00,,2,168.52999877929688,84.26499938964844,2,2,5,2025,6,3,,
102708,82234,Shipped,M,2025-05-30 14:27:28.788065+00:00,,2025-06-01 00:11:28.788065+00:00,,1,112.98999786376952,112.98999786376952,1,1,5,2025,6,2,,
105529,84546,Complete,M,2025-05-30 14:24:58.697158+00:00,,2025-06-02 11:22:58.697158+00:00,2025-06-03 20:09:58.697158+00:00,1,82.94999694824217,82.94999694824217,1,1,5,2025,6,3,1,
48912,39122,Shipped,M,2025-05-30 14:24:27.478547+00:00,,2025-05-30 19:35:27.478547+00:00,,1,29.5,29.5,1,1,5,2025,6,0,,
47891,38297,Shipped,F,2025-05-30 14:24:16.326473+00:00,,2025-06-02 00:03:16.326473+00:00,,2,84.47999954223633,42.239999771118164,2,2,5,2025,6,3,,
105077,84185,Complete,F,2025-05-30 14:21:53.936805+00:00,,2025-06-01 00:44:53.936805+00:00,2025-06-03 02:16:53.936805+00:00,1,11.970000267028809,11.970000267028809,1,1,5,2025,6,2,2,
45440,36369,Cancelled,M,2025-05-30 14:20:50.390752+00:00,,,,1,36.950000762939446,36.950000762939446,1,1,5,2025,6,,,
24963,20047,Shipped,F,2025-05-30 14:17:14.808548+00:00,,2025-05-30 21:02:14.808548+00:00,,1,40.0,40.0,1,1,5,2025,6,0,,
72796,58364,Shipped,F,2025-05-30 14:16:30.679512+00:00,,2025-06-02 02:53:30.679512+00:00,,2,213.98999786376953,106.99499893188477,2,2,5,2025,6,3,,
45375,36310,Returned,M,2025-05-30 14:14:49.560114+00:00,2025-06-04 16:10:49.560114+00:00,2025-06-01 09:32:49.560114+00:00,2025-06-02 21:59:49.560114+00:00,1,157.5,157.5,1,1,5,2025,6,2,1,5
53884,43127,Processing,F,2025-05-30 14:11:20.617018+00:00,,,,1,60.16999816894531,60.16999816894531,1,1,5,2025,6,,,
109491,87749,Returned,F,2025-05-30 14:10:38.561916+00:00,2025-06-07 21:59:38.561916+00:00,2025-06-01 16:14:38.561916+00:00,2025-06-06 04:11:38.561916+00:00,2,78.0,39.0,1,2,5,2025,6,2,5,8
62912,50407,Shipped,F,2025-05-30 14:10:00+00:00,,2025-06-02 14:08:00+00:00,,2,161.4900016784668,80.7450008392334,2,2,5,2025,6,3,,
123356,98901,Shipped,M,2025-05-30 14:09:57.776964+00:00,,2025-06-02 03:32:57.776964+00:00,,1,52.5,52.5,1,1,5,2025,6,3,,
16365,13181,Processing,F,2025-05-30 14:09:44.143907+00:00,,,,1,38.0,38.0,1,1,5,2025,6,,,
102948,82423,Returned,F,2025-05-30 14:08:00+00:00,2025-06-05 16:25:00+00:00,2025-05-30 19:21:00+00:00,2025-06-02 20:09:00+00:00,1,12.989999771118164,12.989999771118164,1,1,5,2025,6,0,3,6
69518,55735,Shipped,M,2025-05-30 14:06:58.666624+00:00,,2025-05-31 10:08:58.666624+00:00,,1,59.0,59.0,1,1,5,2025,6,1,,
1782,1452,Complete,M,2025-05-30 14:06:00+00:00,,2025-06-01 03:30:00+00:00,2025-06-03 07:35:00+00:00,1,79.98999786376953,79.98999786376953,1,1,5,2025,6,2,2,
86057,69021,Complete,M,2025-05-30 14:04:00+00:00,,2025-05-31 12:45:00+00:00,2025-06-04 21:30:00+00:00,1,49.9900016784668,49.9900016784668,1,1,5,2025,6,1,4,
29877,23922,Returned,F,2025-05-30 14:02:07.581185+00:00,2025-06-06 15:42:07.581185+00:00,2025-06-01 00:36:07.581185+00:00,2025-06-03 17:18:07.581185+00:00,1,38.9900016784668,38.9900016784668,1,1,5,2025,6,2,2,7
22565,18159,Processing,F,2025-05-30 13:58:49.192930+00:00,,,,1,69.98999786376953,69.98999786376953,1,1,5,2025,6,,,
82655,66288,Shipped,M,2025-05-30 13:54:08.463270+00:00,,2025-06-01 20:31:08.463270+00:00,,1,39.950000762939446,39.950000762939446,1,1,5,2025,6,2,,
82653,66288,Shipped,M,2025-05-30 13:54:08.463270+00:00,,2025-05-31 01:55:08.463270+00:00,,2,83.0,41.5,2,2,5,2025,6,1,,
86928,69687,Shipped,M,2025-05-30 13:52:00+00:00,,2025-05-30 21:46:00+00:00,,1,29.989999771118164,29.989999771118164,1,1,5,2025,6,0,,
106432,85241,Processing,M,2025-05-30 13:50:07.649379+00:00,,,,4,301.72999572753906,75.43249893188477,3,4,5,2025,6,,,
117509,94235,Shipped,M,2025-05-30 13:50:00.838816+00:00,,2025-05-30 18:53:00.838816+00:00,,2,110.0,55.0,2,2,5,2025,6,0,,
117506,94235,Complete,M,2025-05-30 13:50:00.838816+00:00,,2025-05-31 07:53:00.838816+00:00,2025-06-03 03:13:00.838816+00:00,1,29.989999771118164,29.989999771118164,1,1,5,2025,6,1,3,
117507,94235,Processing,M,2025-05-30 13:50:00.838816+00:00,,,,2,284.5,142.25,2,2,5,2025,6,,,
67552,54190,Cancelled,F,2025-05-30 13:48:39.552152+00:00,,,,4,327.1100044250488,81.7775011062622,4,4,5,2025,6,,,
67551,54190,Returned,F,2025-05-30 13:48:39.552152+00:00,2025-06-05 23:09:39.552152+00:00,2025-05-31 02:41:39.552152+00:00,2025-06-04 22:48:39.552152+00:00,1,100.0,100.0,1,1,5,2025,6,1,4,6
114487,91808,Complete,F,2025-05-30 13:44:29.796463+00:00,,2025-05-31 07:15:29.796463+00:00,2025-06-04 00:56:29.796463+00:00,1,9.09000015258789,9.09000015258789,1,1,5,2025,6,1,4,
60412,48414,Complete,M,2025-05-30 13:44:29.419087+00:00,,2025-05-30 22:10:29.419087+00:00,2025-06-01 21:13:29.419087+00:00,2,158.5,79.25,2,2,5,2025,6,0,2,
63883,51202,Processing,F,2025-05-30 13:40:00+00:00,,,,1,29.950000762939453,29.950000762939453,1,1,5,2025,6,,,
56765,45474,Complete,M,2025-05-30 13:38:00+00:00,,2025-05-30 13:46:00+00:00,2025-05-31 00:45:00+00:00,1,29.989999771118164,29.989999771118164,1,1,5,2025,6,0,1,
