product_id,name,category,brand,department,cost,retail_price,sku,profit,total_inventory_items,sold_items,avg_inventory_cost,first_inventory_date,last_sale_date
12075,A3037 - Red Diamante Corset,Intimates,Corset Story,Women,20.052000001072884,36.0,7495BFE3BCB0DEFAE0B795CB11C19E13,15.947999998927116,30,12,20.05,2020-02-23 11:19:00+00:00,2025-05-30 00:07:13+00:00
27187,Fun Boxers All You Need is Love Valentine's Day Pajama Pants for Men,Sleep & Lounge,Fun Boxers,Men,6.055959888042845,14.989999771118164,DBDD5DFA1C4CE6667EE24CEABA9E5FCB,8.934039883075318,35,12,6.06,2020-07-13 10:47:00+00:00,2025-05-31 04:34:59+00:00
25646,Michael Kors Men's 2 Pack Knit Boxer,Underwear,Michael Kors,Men,15.210000034421682,30.0,4B0634BF8E6C9D0289C1102CED741317,14.789999965578318,34,12,15.21,2020-01-13 18:39:00+00:00,2025-03-23 01:07:55+00:00
20758,Kenneth Cole Men's Slim Cut Stretch Jean,Jeans,Kenneth Cole,Men,33.89435091704652,59.9900016784668,357429C78239304D194F517CDE4AD439,26.095650761420274,27,12,33.89,2020-02-19 02:10:00+00:00,2025-06-02 04:44:48+00:00
25299,Icebreaker Men's Hike+ Lite Crew Sock,Socks,Icebreaker,Men,13.781500056385994,21.5,8631F219500638A09EE08A3033F25F43,7.718499943614006,28,12,13.78,2020-01-20 13:56:00+00:00,2025-05-04 11:26:14+00:00
12053,Shaper Corset Authentic Blue Brocade Underbust Steel Boned Corset Back Lacing Waist Training Cincher SC10015,Intimates,Shaper Corset,Women,63.950578775351936,117.98999786376952,8B8F66308EE7C3AD5D1031A5721F0753,54.03941908841758,31,12,63.95,2020-05-11 10:41:00+00:00,2025-06-03 15:20:33.378344+00:00
7188,Woodleigh Women's Long High Low Skirt,Skirts,Woodleigh,Women,5.752499981317669,14.75,D073BB8D0C47F317DD39DE9C9F004E9D,8.99750001868233,36,12,5.75,2020-01-27 04:37:00+00:00,2025-06-04 08:02:43.061462+00:00
19945,Afazzy Travel Blazer in Navy,Suits & Sport Coats,Affazy,Men,38.80799996852874,88.0,618B8F8031405754A8C4219C1B8C905E,49.19200003147126,32,12,38.81,2020-04-24 17:59:00+00:00,2025-05-29 06:30:00.198973+00:00
23915,Columbia Men's Gale Warning Fleece Jacket,Outerwear & Coats,Columbia,Men,48.40000011026859,100.0,F5A3C9C5F11BE9CF40A145775CFDDC60,51.59999988973141,35,12,48.4,2020-01-10 04:56:00+00:00,2025-06-01 21:59:15.260401+00:00
19566,Perry Ellis Men's Fair Isle Crew Neck Sweater,Sweaters,Perry Ellis,Men,25.93045080459416,48.650001525878906,F771411826D0924C724437288664459F,22.719550721284747,30,12,25.93,2020-09-20 05:57:00+00:00,2024-12-21 04:13:06+00:00
2345,Fresh Laundry Women's Plus-Size Hoodie,Fashion Hoodies & Sweatshirts,Fresh Laundry,Women,43.34400021657348,86.0,81B073DE9370EA873F548E31B8ADC081,42.65599978342652,32,12,43.34,2019-01-24 19:15:13+00:00,2025-06-01 13:35:52.304471+00:00
19186,Ultraclub 8486 UC Full Zip Vest,Sweaters,UltraClub,Men,12.164880376900436,22.280000686645508,171B3569124A791F200CD7BE51BE1A43,10.115120309745071,34,12,12.16,2020-02-04 03:32:00+00:00,2025-06-03 10:42:38.380295+00:00
17521,Alpinestar Men's Vast Pullover Fleece Hoodie Black,Fashion Hoodies & Sweatshirts,Alpinestars,Men,21.48351961378336,41.959999084472656,05187E56CCE6EC71E229DC98E8BF27F0,20.476479470689295,35,12,21.48,2020-06-17 12:37:00+00:00,2025-05-30 13:35:08.652032+00:00
17520,Alpinestar Men's Blaze Zip Fleece Hoodie Charcoal,Fashion Hoodies & Sweatshirts,Alpinestars,Men,22.364679504520893,41.959999084472656,478423056F0942A464052CCC8E0D064D,19.595319579951763,32,12,22.36,2020-07-14 02:44:00+00:00,2025-05-30 07:58:40+00:00
22720,Columbia Men's Ultimate ROC Short,Shorts,Columbia,Men,26.0149999614805,55.0,5A0E4F7FB541ED701EEEC28589733F1E,28.9850000385195,30,12,26.01,2020-02-13 12:41:00+00:00,2025-04-27 07:32:15+00:00
24111,Cherokee 4450 Men's Cherokee Snap Front Warm-Up Scrub Jacket,Outerwear & Coats,Cherokee,Men,9.503700318652394,23.700000762939453,BB96ED5B7AB8C67D0941D632BBBA2683,14.19630044428706,37,12,9.5,2019-08-26 23:49:42+00:00,2025-03-28 09:41:45+00:00
1444,Alfred Dunner Women's Sequin Front Cardigan,Sweaters,Alfred Dunner,Women,19.55775031167455,43.950000762939446,AFE434653A898DA20044041262B3AC74,24.392250451264896,30,12,19.56,2020-03-28 03:33:00+00:00,2025-06-01 13:16:37.529725+00:00
24666,Wigwam Unisex Men's/Women's Merino/Silk Scout Quarter Length Sock,Socks,Wigwam,Men,10.686000383883716,16.440000534057617,8C87898E670D3F3A3647A118EB56E030,5.754000150173901,33,12,10.69,2020-01-16 12:50:00+00:00,2025-05-23 17:32:37+00:00
22798,Volcom Men's Frickin Stripe Chino Short,Shorts,Volcom,Men,25.219500378046185,49.450000762939446,0D7A39E44FEF86B3D8AEC172F109BDB1,24.23050038489326,36,12,25.22,2020-01-10 11:47:00+00:00,2025-05-14 11:36:49+00:00
14435,Motherhood Maternity: Petite Secret Fit Belly(r) Signature Pocket Boot Cut Maternity Jeans,Maternity,Motherhood Maternity,Women,13.850759825145602,29.979999542236328,D169E16DA608A6A8D61BC64A2D333E8A,16.129239717090726,34,12,13.85,2020-02-16 08:23:00+00:00,2025-04-18 09:15:57+00:00
23650,Columbia Men's Watertight Jacket,Outerwear & Coats,Columbia,Men,28.80000016093254,72.0,51CB8EFC21E2F073D9261B4D059ED96D,43.19999983906746,32,12,28.8,2019-12-24 05:33:15+00:00,2025-05-30 03:17:46+00:00
16724,Columbia Men's Windward Overshirt,Tops & Tees,Columbia,Men,43.99999991059303,80.0,4B4035563213D4FC685E4B065326E68E,36.00000008940697,35,12,44.0,2019-09-07 19:03:50+00:00,2025-05-12 05:54:08+00:00
27910,Hurley Men's Supersuede Future Boardshort,Swim,Hurley,Men,24.88500013947487,45.0,20BD92D00294780CA1AA5DCBB4474E36,20.11499986052513,33,12,24.89,2020-01-18 09:45:00+00:00,2025-06-02 12:55:31.077985+00:00
4140,Juicy Couture Womens Stripe Shorts Romper,Jumpsuits & Rompers,Juicy Couture,Women,37.132999937050045,71.0,4F05D4821FE9967817DEA5A20C4E7B35,33.867000062949955,39,12,37.13,2020-03-22 16:35:00+00:00,2025-04-12 07:58:39+00:00
19665,NEW Port Authority Signature - Fine-Gauge V-Neck Sweater Vest Black-XL SW276,Sweaters,Port Authority,Men,15.286439785001278,31.979999542236328,AE4F3688990E2B80925AA342627625E7,16.69355975723505,38,12,15.29,2020-02-24 03:42:00+00:00,2025-05-30 05:00:39.766525+00:00
20397,Tuxedo Vest - Solid Satin with Matching Pin Ascot Lemon,Suits & Sport Coats,Cardi International,Men,31.34039865419679,79.94999694824217,7F2F505D40F3598BF177325A7FB53F4F,48.609598294045384,35,12,31.34,2020-02-12 13:25:00+00:00,2025-05-08 05:06:20+00:00
19560,Kenneth Cole Men's Color Block V-Neck Sweater,Sweaters,Kenneth Cole,Men,29.60474970057234,56.38999938964844,8CE13CCD4A1B7B88606BA6A8DD415458,26.785249689076096,33,12,29.6,2020-05-18 10:35:00+00:00,2025-04-17 07:45:54+00:00
10288,Hatley Winter Birds Women's Jersey PJ Pants,Sleep & Lounge,Hatley,Women,23.610450525905197,39.950000762939446,1F8C4B6A0115A4617E285B4494126FBF,16.33955023703425,36,12,23.61,2020-01-07 23:21:19+00:00,2025-05-31 08:22:52+00:00
2759,LAT Ladies French Terry V-Neck Pullover - WHITE - S,Active,LAT Sportswear,Women,11.56919969873428,24.8799991607666,35C5A2CB362C4D214156F930E7D13252,13.310799462032321,34,12,11.57,2020-06-25 18:00:00+00:00,2025-05-19 00:52:01+00:00
20347,Filson 100% Virgin Wool Mackinaw Vest - Brown - 46,Suits & Sport Coats,Filson,Men,42.47999981045723,120.0,15709800BDACF685676CA21DAD559A45,77.52000018954277,34,12,42.48,2020-04-20 03:01:00+00:00,2025-06-03 11:46:50.861151+00:00
23456,Jet Lag Men's Take Off 3 Cargo Shorts,Shorts,Jet Lag,Men,41.118000108748674,89.0,ADCAEC3805AA912C0D0B14A81BEDB6FF,47.881999891251326,35,12,41.12,2020-03-25 06:27:00+00:00,2025-05-30 05:29:18+00:00
28008,Rusty Men's Protect Your Neck Ii Long Sleeve Rashguard Shirt,Swim,Rusty,Men,43.135500132106245,74.5,7F9B98141B2A0A95DCB5FC8A3DD4DEAE,31.364499867893755,32,12,43.14,2020-03-16 01:07:00+00:00,2025-03-05 13:34:57+00:00
26893,Hanro Men's City Pajama Set,Sleep & Lounge,Hanro,Men,82.10999932140112,230.0,EAC2949B8B90BE506F77DB750EF05417,147.89000067859888,34,12,82.11,2020-03-10 17:26:00+00:00,2025-06-02 05:07:01.711478+00:00
27561,Hurley Men's Puerto Rico Boardshort,Swim,Hurley,Men,29.55000009387732,50.0,D35A992032A0224ADC8231A4FF1C8330,20.44999990612268,30,12,29.55,2020-03-12 18:54:00+00:00,2025-05-29 00:56:07+00:00
26547,Adventure Time Bananas Plush Lounge Pants,Sleep & Lounge,Single,Men,7.29299996048212,19.5,707AB73422E213D6C39597E2078C565E,12.20700003951788,34,12,7.29,2020-02-28 15:56:00+00:00,2025-06-02 12:55:08.251043+00:00
20106,Mens Designer Purple Patterned Tuxedo Vest Set Match Tuxedo Vests Cufflinks Hanky and Ascot Tie for Suit Y&G VS2018,Suits & Sport Coats,Y&G,Men,14.955200291133671,35.95000076293945,1E199CCC0D3A8AED6C1EFFD016E3C9D1,20.99480047180578,32,12,14.96,2019-10-17 23:18:20+00:00,2025-05-27 13:55:58+00:00
28055,DC Men's Flecktone Boardshort,Swim,DC,Men,35.5770000894554,59.0,C9A4268367A43297BA960EB5BD78155C,23.422999910544597,36,12,35.58,2020-01-23 14:24:00+00:00,2025-05-29 00:43:46+00:00
2654,ANSAI Women's Mobile Warming Softshell Vest,Active,ANSAI,Women,61.98257330783861,154.57000732421875,7180CFFD6A8E829DACFC2A31B3F72ECE,92.58743401638014,30,12,61.98,2020-04-12 08:11:00+00:00,2025-05-31 17:42:27.815762+00:00
12365,Besame High Quality Fuchsia Cotton Lycra Printed Sexy SET #SL3400-5400 Made in Colombia,Intimates,Besame,Women,24.16320041507408,41.950000762939446,A25E0E62A4702353F399953579424997,17.786800347865366,31,12,24.16,2020-02-19 14:41:00+00:00,2025-06-03 03:10:26.324020+00:00
21872,Red Kap Men's Dura Kap Industrial Work Pant,Pants,Red Kap,Men,9.336250024382023,19.25,5731219BFF5A342D1AE1D7997B0CAD6A,9.913749975617977,39,12,9.34,2020-05-04 02:35:00+00:00,2025-06-01 00:48:26+00:00
20044,DKNY Mens 2 Button Flat Front Black Pinstripe Slim Fit Wool Suit,Suits & Sport Coats,DKNY,Men,101.78622590397345,269.989990234375,C19DC3CF9B0CED13099CC512D5CCAEC4,168.20376433040155,34,12,101.79,2020-02-06 00:53:00+00:00,2025-05-04 10:31:21+00:00
17055,Short Sleeve Banded Collar Shirt For Men,Tops & Tees,Edwards Garment,Men,22.298939728376865,36.97999954223633,4E9D4F159D588700CF812F18D9920017,14.681059813859463,33,12,22.3,2020-02-16 08:22:00+00:00,2025-06-04 00:35:43+00:00
6259,alo Women's Mesh Inset Capri,Leggings,alo Sport,Women,30.075600431771576,52.950000762939446,99503BDD3C5A4C4671ADA72D6FD81433,22.87440033116787,35,12,30.08,2020-01-05 11:58:00+00:00,2025-05-09 03:27:50+00:00
22271,Dockers Men's Limited Offer Slim Fit Glen Plaid Khaki Pant,Pants,Dockers,Men,30.294951008531456,59.9900016784668,9805D93F9B7557304E1B2A89D531B11B,29.69505066993534,34,12,30.29,2020-11-15 07:57:00+00:00,2025-06-02 03:28:11.990975+00:00
19590,Port Authority Signature Men's Big Fine-Gauge V-Neck Sweater - Navy - Medium,Sweaters,Port Authority,Men,14.868890160877854,28.43000030517578,6B7D24FD9A098D52B53FCC2CBD168789,13.561110144297928,38,12,14.87,2020-02-28 12:16:00+00:00,2025-05-27 04:37:26+00:00
23726,Quiksilver Waterman Men's Santa Cruz Jacket,Outerwear & Coats,Quiksilver,Men,52.47000019997358,110.0,11B4076AFD563B2612049C2C77465B32,57.52999980002642,39,12,52.47,2020-07-26 11:05:00+00:00,2025-04-02 02:48:42+00:00
18965,Calvin Klein Sportswear Men's Shawl Collar Alpaca Wool Blend Sweater,Sweaters,Calvin Klein,Men,34.01513893154696,69.98999786376953,CB7F08E109F0B2BFA5E7E2D1233FA6D6,35.974858932222574,33,12,34.02,2020-02-19 15:41:00+00:00,2025-05-31 07:51:37+00:00
17251,Crooks & Castles Men's Knit Mayan Pullover,Fashion Hoodies & Sweatshirts,Crooks & Castles,Men,51.42800003290176,92.0,27E2F2CA9E925F75D5323AFEF48703E6,40.57199996709824,31,12,51.43,2020-04-29 15:05:37+00:00,2025-02-23 09:27:53+00:00
9927,Natori Women's Adore Chemise,Sleep & Lounge,Natori,Women,100.32000035047533,160.0,F6E06644C3FB17C52BE6BD0421B599B9,59.679999649524675,34,12,100.32,2020-01-22 18:12:00+00:00,2025-04-13 09:20:35+00:00
18890,Dockers Men's Stripe Crew Sweater,Sweaters,Dockers,Men,11.400000005960464,25.0,C0829DC52BEB665D3E2FD05E36F97F35,13.599999994039536,31,12,11.4,2020-02-14 02:07:00+00:00,2025-04-06 04:55:31+00:00
17995,Akomplice - AK Hooded Varsity Mens Jacket in Black/Grey,Fashion Hoodies & Sweatshirts,Akomplice,Men,69.84000027179718,120.0,988286D764EC371787DD265C24D410D6,50.15999972820282,33,12,69.84,2020-01-27 01:34:00+00:00,2025-04-15 12:29:49+00:00
16269,Fox Men's Concealed Long Sleeve Tee,Tops & Tees,Fox,Men,13.363999962806702,26.0,EEC47207CB21F04C9EF47BCAB8952517,12.636000037193298,28,12,13.36,2019-10-04 04:37:17+00:00,2025-04-27 11:15:21+00:00
18882,Dockers Men's Buffalo Plaid Crew Sweater,Sweaters,Dockers,Men,13.549999985843897,25.0,380C50225D67F81AFAF12A795543782A,11.450000014156103,30,12,13.55,2020-02-04 15:32:00+00:00,2025-06-01 03:12:18.247844+00:00
23283,Polo by Ralph Lauren Solid Khaki Flat Front Walking Shorts,Shorts,Ralph Lauren,Men,30.65489085412085,59.9900016784668,74FF3B6FAB96793BDF130C309628C4B4,29.335110824345946,34,12,30.65,2020-02-27 06:44:00+00:00,2025-05-30 11:04:26.681926+00:00
21931,Dockers Men's Big-Tall Iron Free D3 Classic Fit Pleated Pant,Pants,Dockers,Men,29.75504079318702,59.9900016784668,0FCE7805546CF456C1D9E8B443E770F9,30.234960885279776,34,12,29.76,2020-01-21 03:42:00+00:00,2025-02-06 10:04:05+00:00
21533,Ralph Lauren Double RL RRL Men Slim Bootcut Jeans - Made in USA,Jeans,Ralph Lauren,Men,203.05999956093729,355.0,5CA41065040D65B60926927B35D8BAE8,151.94000043906271,31,12,203.06,2020-02-05 13:14:00+00:00,2025-05-18 00:28:13+00:00
24202,Dockers Men's Limited Offer Washed Cotton Barracuda Jacket,Outerwear & Coats,Dockers,Men,23.107720785158428,53.9900016784668,FDEB711F948B72EF659F43EC66A36709,30.88228089330837,34,12,23.11,2019-07-25 20:12:35+00:00,2025-05-31 00:22:47+00:00
1162,Vobaga Bohemian Tribal Oversized Knit Bat Sleeve Deer Pattern Sweater Coat Knitwear Cardigan,Sweaters,Vobaga,Women,22.24555071525909,49.9900016784668,ABEA47BA24142ED16B7D8FBF2C740E0D,27.744450963207708,29,12,22.25,2020-09-01 05:45:00+00:00,2025-03-28 00:03:15+00:00
8167,LE SUIT Harvest Berry Jacket/Pant Suit,Suits,Le Suit,Women,88.95300021814182,149.0,FEB93033A7AB04EA442B08103EC019A4,60.046999781858176,30,12,88.95,2019-09-21 14:06:21+00:00,2025-05-23 01:55:20+00:00
5172,Levi's Women's 515 Capri With Belt,Pants & Capris,Levi's,Women,20.75139089807555,36.9900016784668,08FC80DE8121419136E443A70489C123,16.238610780391248,30,12,20.75,2020-08-20 07:17:31+00:00,2025-05-07 01:41:04+00:00
18491,Capezio Men's Men's Knit Footed Tights With Back Seams,Active,Capezio,Men,15.895559888290762,42.72999954223633,04E35AB54388B691735C8B4231D387A1,26.834439653945566,33,12,15.9,2020-01-02 00:05:00+00:00,2025-05-24 09:32:05+00:00
5913,Plus Size Dark Grey Seamless Leggings,Leggings,Icon,Women,13.706000033766031,22.0,941C377C73C0EFED759C993F1B859526,8.293999966233969,31,12,13.71,2019-11-23 05:23:37+00:00,2025-05-09 00:09:52+00:00
8860,Gold Toe Women's 6 Pack Turn Cuff,Socks & Hosiery,Gold Toe,Women,6.494999974966049,15.0,22BB543B251C39CCDAD8063D486987BB,8.50500002503395,29,12,6.49,2020-03-03 04:54:00+00:00,2025-01-04 21:58:02+00:00
27108,Robinson Apparel Unisex Button-Fly Collegiate Flannel Pant,Sleep & Lounge,Robinson Apparel,Men,7.618300039582699,20.590000152587887,318D38A7AA1B5FCA9FF53FDEFEF3EE88,12.971700113005188,32,12,7.62,2019-11-16 14:20:09+00:00,2025-06-01 12:06:38+00:00
20639,Riggs Workwear By Wrangler Men's Carpenter Jean,Jeans,Wrangler,Men,23.84470085941925,44.9900016784668,294E7CE74BE7D8AD1F8B4074E9E6BA07,21.145300819047545,31,12,23.84,2020-03-11 07:06:04+00:00,2025-03-27 04:28:38+00:00
2535,Duofold Women's Mid Weight Bottom,Active,Duofold,Women,11.25,30.0,0747B9BE4F90056C30EB5241F06BFE9B,18.75,30,12,11.25,2020-04-07 07:50:00+00:00,2025-05-31 01:26:45.918058+00:00
19805,Tommy Hilfiger Men's Two Button Trim Fit 100% Wool Suit Separate Coat,Suits & Sport Coats,Tommy Hilfiger,Men,99.35568237990113,229.9900054931641,2AA49677FDDF127F4230C74ECE40B8A7,130.63432311326295,36,12,99.36,2019-09-01 15:18:51+00:00,2025-06-02 12:03:30.302658+00:00
20686,Genuine Wrangler Men's Loose Fit Jean,Jeans,Wrangler,Men,13.974999962374568,25.0,FC76DCFC15B6BE30B1E6D3C296F19E58,11.025000037625432,37,12,13.97,2020-01-14 17:35:00+00:00,2025-05-24 03:52:01+00:00
22699,Levi's Men's Covert Core Cargo Short,Shorts,Levi's,Men,28.7280000820756,54.0,07DFC1BA2A5E4395D243D0A619619F5B,25.2719999179244,34,12,28.73,2020-02-07 18:59:00+00:00,2025-05-17 22:37:42+00:00
26186,Groovin' Red String Bikini Brief,Underwear,Groovin',Men,7.195199896837771,14.989999771118164,1C0EC7275BFB7C37E7ED1F88750CCE1D,7.794799874280393,32,12,7.2,2020-01-18 11:20:00+00:00,2025-05-06 06:38:40+00:00
25431,Duofold Men's Silkweight Dri-release Bottom,Underwear,Duofold,Men,10.645739767166075,24.13999938964844,00C9761570BF06F1A1CBE59075518B0E,13.494259622482366,31,12,10.65,2020-03-14 01:09:00+00:00,2025-05-07 12:43:57+00:00
20635,G-Star Men's 3301 Straight Jean,Jeans,G-Star,Men,87.54999994300307,170.0,7752AF3EAD702112B1485BE7E6A4C214,82.45000005699693,38,12,87.55,2020-03-14 16:47:00+00:00,2025-05-11 13:28:56+00:00
4010,Anna-Kaci Free Size Smoky Grey Bunny Rabbit Multiple Personalities Hoodie Dress,Dresses,Anna-Kaci,Women,10.333499819427727,24.899999618530277,6693A7AACB8A2E74C6F5FE91BC39864B,14.56649979910255,29,12,10.33,2020-02-06 04:11:00+00:00,2025-06-03 16:50:59.818642+00:00
21370,G-Star Men's New Radar Slim Jean,Jeans,G-Star,Men,66.03981879464567,127.48999786376952,94FFDAD89680D66E0E6DD2B57C8EE4EF,61.45017906912385,33,12,66.04,2019-10-19 14:15:39+00:00,2025-04-15 07:29:05+00:00
22061,Harbor Bay Big & Tall Waist-Relaxer Flat-Front Twill Pants,Pants,Harbor Bay,Men,21.150000030174848,45.0,946D0A5D15B2453834ED5400B57C89C9,23.849999969825152,29,12,21.15,2019-06-02 14:02:35+00:00,2025-04-26 13:04:20+00:00
29003,100% Silk Woven Navy and Apple Bella Pin Patterned Reversible Self-Tie Bow Tie,Accessories,TheTieBar,Men,6.710269875220508,17.989999771118164,7A1E01C1F482EFFC90F8E7D0E2581AFF,11.279729895897656,33,12,6.71,2020-03-04 04:11:00+00:00,2025-04-10 15:07:16+00:00
25512,G-Star Men's Kings Boxer,Underwear,G-Star,Men,17.74500004015863,35.0,F935853FC0ABAAA1019E7255EB7CC251,17.25499995984137,35,12,17.75,2020-03-16 10:24:00+00:00,2025-05-11 14:42:39+00:00
18277,Dickies Men's Bonded Waffle Knit Hooded Jacket,Active,Dickies,Men,56.32570256701038,130.99000549316406,776AF9671DBFA3AC15C6E0711001BDEA,74.66430292615368,32,12,56.33,2020-02-09 11:37:00+00:00,2025-05-25 01:04:08+00:00
15749,La Fiorentina Women's Chunky Knit Set,Plus,La Fiorentina,Women,12.522779877663853,23.989999771118164,3356717F5C9BF6424852E1520A77E503,11.467219893454311,36,12,12.52,2020-02-27 18:24:00+00:00,2025-05-31 15:52:31.358700+00:00
20601,Dickies DD217 Men's Relaxed Fit Flannel-Lined Pocket Jean,Jeans,Dickies,Men,23.56415988833472,40.9099998474121,065F16A07047AE1C3B0C4AB8DA87FE8E,17.34583995907738,31,12,23.56,2020-02-20 01:06:00+00:00,2025-06-01 12:15:40+00:00
24886,Timberland Men's Boat Shoe Sock Liner,Socks,Timberland,Men,5.5980000123381615,9.0,0DF6DCA4C9DB6381E0C4E523A3E0F42B,3.4019999876618385,30,12,5.6,2020-03-15 18:49:00+00:00,2025-04-22 09:11:47+00:00
27962,Speedo Men's Wipe Out Floral E-Board Watershort,Swim,Speedo,Men,18.09576033251524,29.520000457763672,B7720952EB73703ED33B3F05DDD2690A,11.424240125248431,34,12,18.1,2020-01-26 15:21:00+00:00,2025-05-12 20:24:51+00:00
26807,Majestic International Men's Pearces Flannel Long Sleeve Pajama Gift Set,Sleep & Lounge,Majestic International,Men,19.983450244567543,52.450000762939446,4B2E0217A0ED46BE7207C0ACFE2FEE53,32.4665505183719,32,12,19.98,2020-05-06 11:51:18+00:00,2025-03-29 23:19:15+00:00
3144,KAMALIKULTURE Women's Sleeveless Shirred Waist Dress,Dresses,KAMALIKULTURE,Women,33.447999951895326,74.0,A41B3BB3E6B050B6C9067C67F663B915,40.552000048104674,40,12,33.45,2020-10-09 12:31:28+00:00,2025-02-04 09:42:03+00:00
20752,Dickies LD200 Men's Industrial Workhorse Jean,Jeans,Dickies,Men,20.12623054555103,38.630001068115234,C947C73DEF1AF5E6A675C4C06F2FBD79,18.503770522564203,33,12,20.13,2020-02-09 18:29:00+00:00,2025-05-31 05:04:26+00:00
770,Ladies Purple Black Plaid Button-Down 2 Pocket Cotton Shirt,Tops & Tees,FineBrandShop,Women,9.887499974574892,17.5,4EA06FBC83CDD0A06020C35D50E1E89A,7.612500025425108,33,12,9.89,2020-01-31 17:52:00+00:00,2025-05-27 17:38:53+00:00
7392,White Mock Wrap Maxi Skirt,Skirts,FineBrandShop,Women,6.0344998216368255,14.899999618530272,7A1D9028A78F418CB8F01909A348D9B2,8.865499796893445,32,12,6.03,2020-08-09 12:32:00+00:00,2025-05-27 08:18:15+00:00
28063,Zanerobe Men's Nippa Short,Swim,Zanerobe,Men,34.27900012396276,59.0,76EF690583787DBD1405245DC8D9D72A,24.72099987603724,34,12,34.28,2020-06-29 05:45:36+00:00,2025-06-02 09:43:42+00:00
18619,USMC Athletic Marines Hooded Sweatshirt - Military Style PT Training Sweatshirt in Military Green,Active,ZeroGravitee,Men,8.595699932857602,19.989999771118164,68F5F3544600E4839D80E3E5BE1B9B09,11.394299838260562,27,12,8.6,2020-07-11 16:33:00+00:00,2025-05-11 12:39:55+00:00
28938,Men's Stretch Gloves with Leather Palms - Thinsulate Lined,Accessories,Isotoner,Men,15.412950323957205,34.95000076293945,DD0E5D3313B032CE56C959D25E1BEEE1,19.53705043898225,34,12,15.41,2020-01-31 04:27:00+00:00,2025-05-03 00:16:57+00:00
13902,Ray-Ban 4075P Rectangular Wrap Sunglasses,Accessories,Ray-Ban,Women,50.85587871610642,119.37999725341795,C07D101913FE4982E90874D6747E4E59,68.52411853731154,34,12,50.86,2020-03-05 00:37:00+00:00,2025-05-31 16:11:53.031367+00:00
21012,Volcom Men's Vorta Slim Straight Leg Fit Jean,Jeans,Volcom,Men,47.8268482097067,84.94999694824217,22CC70B02596865F1EC15C5B156574FB,37.12314873853548,28,12,47.83,2021-01-30 17:06:00+00:00,2025-05-03 12:49:07+00:00
14154,Ray-Ban RX5245 Eyeglasses,Accessories,Ray-Ban,Women,35.43749985983595,87.5,C4D2B56920CEDD39CF578DCBC2BA960A,52.06250014016405,35,12,35.44,2020-01-08 18:46:00+00:00,2025-05-26 10:38:18+00:00
17411,Aeropostale Mens Sweatshirt Crew Sweatshirt - Style 2065,Fashion Hoodies & Sweatshirts,Aeropostale,Men,14.894039884439708,24.989999771118164,58C02631651A8FFCB2632AB4D96A3DA2,10.095959886678456,28,12,14.89,2020-03-04 12:47:00+00:00,2025-05-30 21:05:42.867721+00:00
28312,Trendy Plaid & Houndstooth Check Soft Square Scarf - Different Colors Available By TrendsBlue,Accessories,TrendsBlue,Men,3.7536397883152968,8.979999542236328,082D37565D86C5F7DC93A3D11F9EDFB4,5.226359753921031,36,12,3.75,2020-02-06 03:12:00+00:00,2025-05-21 14:26:43+00:00
13250,White Sheer Gauzelike Lightweight Dress Cover-Up,Swim,Elan,Women,10.395999966539442,25.989999771118164,975AE6D3CE8AE6E0711821A97A9F5FAE,15.593999804578722,30,12,10.4,2020-01-25 14:01:00+00:00,2025-04-19 12:22:12+00:00
18743,Underworks Zip-N-Trim Support Brief Girdle for Men with 8-inch Powerband,Active,Underworks,Men,16.978410866324012,36.9900016784668,E6E97ACFEA8D0D3B34FFD456AB9F665C,20.011590812142785,33,12,16.98,2020-01-28 07:53:00+00:00,2025-04-08 08:09:01+00:00
6966,True Religion Brand Women's Faye High Thigh Denim Jean Shorts,Shorts,True Religion,Women,46.19076167306841,99.9800033569336,DBA4C1A117472F6ACA95211285D0587E,53.789241683865185,27,12,46.19,2020-01-07 04:47:00+00:00,2025-06-01 22:20:16.138672+00:00
24667,Carhartt Men's Liner Socks 3 Pack,Socks,Carhartt,Men,9.25500003620982,15.0,56F283C497C06D3C17A50553ADB80E7F,5.74499996379018,35,12,9.26,2020-01-04 08:52:00+00:00,2025-05-16 09:57:48+00:00
28440,Ray-Ban 0RB3498 Polarized Rectangular Sunglasses,Accessories,Ray-Ban,Men,71.81999972322956,180.0,D79AF587A459B1A0AE549A11190E0853,108.18000027677044,33,12,71.82,2020-03-12 04:55:00+00:00,2025-05-26 05:38:52+00:00
22863,Unionbay Men's Andros Cargo Short,Shorts,UNIONBAY,Men,16.180500017479062,34.5,63C34979ACF3FE9EF1F8FAA3F43CA5F7,18.319499982520938,27,12,16.18,2020-01-10 14:46:00+00:00,2025-05-06 23:35:51+00:00
18500,adidas Men's Athletic Comfort Climalite 2-Pack Crew Undershirt,Active,adidas,Men,10.850000055506824,25.0,61214770C28E8CB01DC3798935C3F9D0,14.149999944493176,32,12,10.85,2020-01-27 04:30:00+00:00,2025-04-25 22:49:17+00:00
15183,A Pea in the Pod: 3/4 Sleeve Drape Front Maternity Dress,Maternity,A Pea in the Pod,Women,44.675500094890594,99.5,CD14D7EAC0E4638DCA6EF495702DD013,54.824499905109406,35,12,44.68,2020-01-22 05:19:00+00:00,2025-01-08 05:12:55+00:00
